Page URL,Structured data,Field,Issue description,Discovered
https://www.caoptical.com/kiara-blue-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/kiara-blue-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/kiara-gold-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/kiara-gold-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/kylie-eyeglasses-green-marble/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/kylie-eyeglasses-green-marble/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/kylie-eyeglasses-light-pink-1/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/kylie-eyeglasses-light-pink-1/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/kylie-eyeglasses-light-pink/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/kylie-eyeglasses-light-pink/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/kylie-eyeglasses-pink/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/kylie-eyeglasses-pink/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lakeland-prescription-glasses-c1/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lakeland-prescription-glasses-c1/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lakeland-prescription-glasses-c2/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lakeland-prescription-glasses-c2/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lakeland-prescription-glasses-c3/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lakeland-prescription-glasses-c3/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lakeland-prescription-glasses-c4/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lakeland-prescription-glasses-c4/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/landon-rx-baseball-basketball-football-goggle-black-unisex-basketball-swimming-bifocal-sports-safety-sunglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/landon-rx-baseball-basketball-football-goggle-black-unisex-basketball-swimming-bifocal-sports-safety-sunglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/landon-rx-baseball-basketball-football-goggle-transparent-prescription-sports-safety-sunglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/landon-rx-baseball-basketball-football-goggle-transparent-prescription-sports-safety-sunglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/laredo-rx-safety-glasses-basketball-glasses-men-s-women-s-bifocal-polarized-safety-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/laredo-rx-safety-glasses-basketball-glasses-men-s-women-s-bifocal-polarized-safety-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/laredo-rx-sports-sunglasses-unisex-prescription-sunglasses-for-running-motorcycle/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/laredo-rx-sports-sunglasses-unisex-prescription-sunglasses-for-running-motorcycle/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/liam-black-blue-prescription-sports-goggles-for-kids-bendable-impact-resistant-youth-soccer-football-basketball-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/liam-black-blue-prescription-sports-goggles-for-kids-bendable-impact-resistant-youth-soccer-football-basketball-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/liam-black-prescription-sports-goggles-for-kids-bendable-impact-resistant-youth-soccer-football-basketball-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/liam-black-prescription-sports-goggles-for-kids-bendable-impact-resistant-youth-soccer-football-basketball-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/liam-blue-pink-prescription-sports-goggles-for-kids-bendable-impact-resistant-youth-soccer-football-basketball-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/liam-blue-pink-prescription-sports-goggles-for-kids-bendable-impact-resistant-youth-soccer-football-basketball-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/liam-blue-prescription-sports-goggles-for-kids-bendable-impact-resistant-youth-soccer-football-basketball-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/liam-blue-prescription-sports-goggles-for-kids-bendable-impact-resistant-youth-soccer-football-basketball-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/liam-light-pink-prescription-sports-goggles-for-kids-bendable-impact-resistant-youth-soccer-football-basketball-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/liam-light-pink-prescription-sports-goggles-for-kids-bendable-impact-resistant-youth-soccer-football-basketball-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/liam-red-pink-prescription-sports-goggles-for-kids-bendable-impact-resistant-youth-soccer-football-basketball-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/liam-red-pink-prescription-sports-goggles-for-kids-bendable-impact-resistant-youth-soccer-football-basketball-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lindsay-prescription-glasses-c1/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lindsay-prescription-glasses-c1/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lindsay-prescription-glasses-c2/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lindsay-prescription-glasses-c2/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lindsay-prescription-glasses-c3/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lindsay-prescription-glasses-c3/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lindsay-prescription-glasses-c4/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/lindsay-prescription-glasses-c4/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-anaconda-prescription-safety-glasses-black-ansi-z87-1-certified-construction-industrial-or-tactical-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-anaconda-prescription-safety-glasses-black-ansi-z87-1-certified-construction-industrial-or-tactical-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-anaconda-prescription-sports-sunglasses-black-cycling-running-or-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-anaconda-prescription-sports-sunglasses-black-cycling-running-or-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-anvik-prescription-ski-and-snowboard-goggles-black-white-dual-layer-anti-fog-lenses-impact-resistance-and-uv-blocking-snow-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-anvik-prescription-ski-and-snowboard-goggles-black-white-dual-layer-anti-fog-lenses-impact-resistance-and-uv-blocking-snow-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-anvik-prescription-ski-and-snowboard-goggles-green-dual-layer-anti-fog-lenses-impact-resistance-and-uv-blocking-snow-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-anvik-prescription-ski-and-snowboard-goggles-green-dual-layer-anti-fog-lenses-impact-resistance-and-uv-blocking-snow-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-anvik-prescription-ski-and-snowboard-goggles-yellow-dual-layer-anti-fog-lenses-impact-resistance-and-uv-blocking-snow-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-anvik-prescription-ski-and-snowboard-goggles-yellow-dual-layer-anti-fog-lenses-impact-resistance-and-uv-blocking-snow-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-aspen-prescription-safety-glasses-ansi-z87-1-certified-spring-hinge/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-aspen-prescription-safety-glasses-ansi-z87-1-certified-spring-hinge/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-aspen-prescription-ski-and-snowboard-goggles-blue-dual-layer-anti-fog-lenses-impact-resistance-and-uv-blocking-snow-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-aspen-prescription-ski-and-snowboard-goggles-blue-dual-layer-anti-fog-lenses-impact-resistance-and-uv-blocking-snow-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-aspen-prescription-ski-and-snowboard-goggles-red-dual-layer-anti-fog-lenses-impact-resistance-and-uv-blocking-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-aspen-prescription-ski-and-snowboard-goggles-red-dual-layer-anti-fog-lenses-impact-resistance-and-uv-blocking-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-aspen-prescription-ski-and-snowboard-goggles-silver-dual-layer-anti-fog-lenses-impact-resistance-and-uv-blocking-snow-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-aspen-prescription-ski-and-snowboard-goggles-silver-dual-layer-anti-fog-lenses-impact-resistance-and-uv-blocking-snow-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-aspen-prescription-sports-sunglasses-ansi-z87-1-certified-best-for-cycling-jogging-and-golfing/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-aspen-prescription-sports-sunglasses-ansi-z87-1-certified-best-for-cycling-jogging-and-golfing/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-aurora-prescription-safety-sports-sunglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/matrix-aurora-prescription-safety-sports-sunglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
